timestamp_utc,model,condition,task,number,band,source_text,gold_text,gold_number,raw_output,pred_text,pred_norm,pred_number,correct,latency_sec,usage_input_tokens,usage_output_tokens,error
2026-03-08 21:49:26.914716+00:00,gpt-4.1,reasoned,digit_to_word,11.0,0-69,11,onze,11.0,FINAL: onze,onze,onze,,1,0.437,58,4,
2026-03-08 21:49:27.339200+00:00,gpt-4.1,reasoned,digit_to_word,12.0,0-69,12,douze,12.0,FINAL: douze,douze,douze,,1,0.424,58,5,
2026-03-08 21:49:27.797535+00:00,gpt-4.1,reasoned,digit_to_word,13.0,0-69,13,treize,13.0,FINAL: treize,treize,treize,,1,0.458,58,5,
2026-03-08 21:49:28.413449+00:00,gpt-4.1,reasoned,digit_to_word,14.0,0-69,14,quatorze,14.0,FINAL: quatorze,quatorze,quatorze,,1,0.616,58,6,
2026-03-08 21:49:29.034924+00:00,gpt-4.1,reasoned,digit_to_word,15.0,0-69,15,quinze,15.0,FINAL: quinze,quinze,quinze,,1,0.621,58,4,
2026-03-08 21:49:29.509116+00:00,gpt-4.1,reasoned,digit_to_word,16.0,0-69,16,seize,16.0,FINAL: seize,seize,seize,,1,0.47400000000000003,58,4,
2026-03-08 21:49:30.066847+00:00,gpt-4.1,reasoned,digit_to_word,17.0,0-69,17,dix-sept,17.0,FINAL:dix-sept,dix-sept,dix-sept,,1,0.557,58,6,
2026-03-08 21:49:30.706104+00:00,gpt-4.1,reasoned,digit_to_word,18.0,0-69,18,dix-huit,18.0,FINAL:dix-huit,dix-huit,dix-huit,,1,0.639,58,6,
2026-03-08 21:49:31.231502+00:00,gpt-4.1,reasoned,digit_to_word,19.0,0-69,19,dix-neuf,19.0,FINAL:dix-neuf,dix-neuf,dix-neuf,,1,0.525,58,6,
2026-03-08 21:49:31.641192+00:00,gpt-4.1,reasoned,digit_to_word,20.0,0-69,20,vingt,20.0,FINAL: vingt,vingt,vingt,,1,0.40900000000000003,58,4,
2026-03-08 21:49:32.159060+00:00,gpt-4.1,reasoned,digit_to_word,21.0,0-69,21,vingt et un,21.0,FINAL: vingt et un,vingt et un,vingt et un,,1,0.518,58,6,
2026-03-08 21:49:32.786095+00:00,gpt-4.1,reasoned,digit_to_word,22.0,0-69,22,vingt-deux,22.0,FINAL: vingt-deux,vingt-deux,vingt-deux,,1,0.627,58,6,
2026-03-08 21:49:33.328592+00:00,gpt-4.1,reasoned,digit_to_word,23.0,0-69,23,vingt-trois,23.0,FINAL: vingt-trois,vingt-trois,vingt-trois,,1,0.542,58,7,
2026-03-08 21:49:33.827482+00:00,gpt-4.1,reasoned,digit_to_word,24.0,0-69,24,vingt-quatre,24.0,FINAL: vingt-quatre,vingt-quatre,vingt-quatre,,1,0.499,58,6,
2026-03-08 21:49:34.220182+00:00,gpt-4.1,reasoned,digit_to_word,25.0,0-69,25,vingt-cinq,25.0,FINAL: vingt-cinq,vingt-cinq,vingt-cinq,,1,0.392,58,6,
2026-03-08 21:49:34.583027+00:00,gpt-4.1,reasoned,digit_to_word,26.0,0-69,26,vingt-six,26.0,FINAL: vingt-six,vingt-six,vingt-six,,1,0.363,58,5,
2026-03-08 21:49:34.991922+00:00,gpt-4.1,reasoned,digit_to_word,27.0,0-69,27,vingt-sept,27.0,FINAL: vingt-sept,vingt-sept,vingt-sept,,1,0.40900000000000003,58,6,
2026-03-08 21:49:35.444270+00:00,gpt-4.1,reasoned,digit_to_word,28.0,0-69,28,vingt-huit,28.0,FINAL: vingt-huit,vingt-huit,vingt-huit,,1,0.452,58,6,
2026-03-08 21:49:36.007726+00:00,gpt-4.1,reasoned,digit_to_word,29.0,0-69,29,vingt-neuf,29.0,FINAL: vingt-neuf,vingt-neuf,vingt-neuf,,1,0.5630000000000001,58,6,
2026-03-08 21:49:36.479339+00:00,gpt-4.1,reasoned,digit_to_word,30.0,0-69,30,trente,30.0,FINAL: trente,trente,trente,,1,0.47100000000000003,58,4,
2026-03-08 21:49:37.156435+00:00,gpt-4.1,reasoned,digit_to_word,31.0,0-69,31,trente et un,31.0,FINAL: trente et un,trente et un,trente et un,,1,0.677,58,6,
2026-03-08 21:49:37.626060+00:00,gpt-4.1,reasoned,digit_to_word,32.0,0-69,32,trente-deux,32.0,FINAL: trente-deux,trente-deux,trente-deux,,1,0.46900000000000003,58,6,
2026-03-08 21:49:38.077623+00:00,gpt-4.1,reasoned,digit_to_word,33.0,0-69,33,trente-trois,33.0,FINAL: trente-trois,trente-trois,trente-trois,,1,0.451,58,7,
2026-03-08 21:49:39.170039+00:00,gpt-4.1,reasoned,digit_to_word,34.0,0-69,34,trente-quatre,34.0,FINAL: trente-quatre,trente-quatre,trente-quatre,,1,1.092,58,6,
2026-03-08 21:49:39.765887+00:00,gpt-4.1,reasoned,digit_to_word,35.0,0-69,35,trente-cinq,35.0,FINAL: trente-cinq,trente-cinq,trente-cinq,,1,0.596,58,6,
2026-03-08 21:49:40.206566+00:00,gpt-4.1,reasoned,digit_to_word,36.0,0-69,36,trente-six,36.0,FINAL: trente-six,trente-six,trente-six,,1,0.44,58,5,
2026-03-08 21:49:40.633789+00:00,gpt-4.1,reasoned,digit_to_word,37.0,0-69,37,trente-sept,37.0,FINAL: trente-sept,trente-sept,trente-sept,,1,0.427,58,6,
2026-03-08 21:49:41.223999+00:00,gpt-4.1,reasoned,digit_to_word,38.0,0-69,38,trente-huit,38.0,FINAL: trente-huit,trente-huit,trente-huit,,1,0.59,58,6,
2026-03-08 21:49:41.768731+00:00,gpt-4.1,reasoned,digit_to_word,39.0,0-69,39,trente-neuf,39.0,FINAL: trente-neuf,trente-neuf,trente-neuf,,1,0.544,58,6,
2026-03-08 21:49:42.203506+00:00,gpt-4.1,reasoned,digit_to_word,40.0,0-69,40,quarante,40.0,FINAL: quarante,quarante,quarante,,1,0.435,58,5,
2026-03-08 21:49:42.776065+00:00,gpt-4.1,reasoned,digit_to_word,41.0,0-69,41,quarante et un,41.0,FINAL: quarante et un,quarante et un,quarante et un,,1,0.5720000000000001,58,7,
2026-03-08 21:49:43.166069+00:00,gpt-4.1,reasoned,digit_to_word,42.0,0-69,42,quarante-deux,42.0,FINAL: quarante-deux,quarante-deux,quarante-deux,,1,0.39,58,7,
2026-03-08 21:49:44.000698+00:00,gpt-4.1,reasoned,digit_to_word,43.0,0-69,43,quarante-trois,43.0,FINAL: quarante-trois,quarante-trois,quarante-trois,,1,0.834,58,8,
2026-03-08 21:49:44.632196+00:00,gpt-4.1,reasoned,digit_to_word,44.0,0-69,44,quarante-quatre,44.0,FINAL: quarante-quatre,quarante-quatre,quarante-quatre,,1,0.631,58,7,
2026-03-08 21:49:45.038289+00:00,gpt-4.1,reasoned,digit_to_word,45.0,0-69,45,quarante-cinq,45.0,FINAL: quarante-cinq,quarante-cinq,quarante-cinq,,1,0.406,58,7,
2026-03-08 21:49:45.525842+00:00,gpt-4.1,reasoned,digit_to_word,46.0,0-69,46,quarante-six,46.0,FINAL: quarante-six,quarante-six,quarante-six,,1,0.487,58,6,
2026-03-08 21:49:46.640091+00:00,gpt-4.1,reasoned,digit_to_word,47.0,0-69,47,quarante-sept,47.0,FINAL: quarante-sept,quarante-sept,quarante-sept,,1,1.114,58,7,
2026-03-08 21:49:47.283122+00:00,gpt-4.1,reasoned,digit_to_word,48.0,0-69,48,quarante-huit,48.0,FINAL: quarante-huit,quarante-huit,quarante-huit,,1,0.643,58,7,
2026-03-08 21:49:48.018051+00:00,gpt-4.1,reasoned,digit_to_word,49.0,0-69,49,quarante-neuf,49.0,FINAL: quarante-neuf,quarante-neuf,quarante-neuf,,1,0.735,58,7,
2026-03-08 21:49:48.379134+00:00,gpt-4.1,reasoned,digit_to_word,50.0,0-69,50,cinquante,50.0,FINAL: cinquante,cinquante,cinquante,,1,0.361,58,5,
2026-03-08 21:49:48.870606+00:00,gpt-4.1,reasoned,digit_to_word,51.0,0-69,51,cinquante et un,51.0,FINAL: cinquante et un,cinquante et un,cinquante et un,,1,0.491,58,7,
2026-03-08 21:49:49.332194+00:00,gpt-4.1,reasoned,digit_to_word,52.0,0-69,52,cinquante-deux,52.0,FINAL: cinquante-deux,cinquante-deux,cinquante-deux,,1,0.461,58,7,
2026-03-08 21:49:49.836659+00:00,gpt-4.1,reasoned,digit_to_word,53.0,0-69,53,cinquante-trois,53.0,FINAL: cinquante-trois,cinquante-trois,cinquante-trois,,1,0.504,58,8,
2026-03-08 21:49:50.333141+00:00,gpt-4.1,reasoned,digit_to_word,54.0,0-69,54,cinquante-quatre,54.0,FINAL: cinquante-quatre,cinquante-quatre,cinquante-quatre,,1,0.496,58,7,
2026-03-08 21:49:50.890307+00:00,gpt-4.1,reasoned,digit_to_word,55.0,0-69,55,cinquante-cinq,55.0,FINAL: cinquante-cinq,cinquante-cinq,cinquante-cinq,,1,0.557,58,7,
2026-03-08 21:49:51.551834+00:00,gpt-4.1,reasoned,digit_to_word,56.0,0-69,56,cinquante-six,56.0,FINAL: cinquante-six,cinquante-six,cinquante-six,,1,0.661,58,6,
2026-03-08 21:49:52.249900+00:00,gpt-4.1,reasoned,digit_to_word,57.0,0-69,57,cinquante-sept,57.0,FINAL: cinquante-sept,cinquante-sept,cinquante-sept,,1,0.6980000000000001,58,7,
2026-03-08 21:49:52.934957+00:00,gpt-4.1,reasoned,digit_to_word,58.0,0-69,58,cinquante-huit,58.0,FINAL: cinquante-huit,cinquante-huit,cinquante-huit,,1,0.685,58,7,
2026-03-08 21:49:53.386535+00:00,gpt-4.1,reasoned,digit_to_word,59.0,0-69,59,cinquante-neuf,59.0,FINAL: cinquante-neuf,cinquante-neuf,cinquante-neuf,,1,0.451,58,7,
2026-03-08 21:49:54.091783+00:00,gpt-4.1,reasoned,digit_to_word,60.0,0-69,60,soixante,60.0,FINAL: soixante,soixante,soixante,,1,0.705,58,6,
2026-03-08 21:49:54.546090+00:00,gpt-4.1,reasoned,digit_to_word,61.0,0-69,61,soixante et un,61.0,FINAL: soixante et un,soixante et un,soixante et un,,1,0.454,58,8,
2026-03-08 21:49:55.156733+00:00,gpt-4.1,reasoned,digit_to_word,62.0,0-69,62,soixante-deux,62.0,FINAL: soixante-deux,soixante-deux,soixante-deux,,1,0.61,58,8,
2026-03-08 21:49:55.603768+00:00,gpt-4.1,reasoned,digit_to_word,63.0,0-69,63,soixante-trois,63.0,FINAL: soixante-trois,soixante-trois,soixante-trois,,1,0.447,58,9,
2026-03-08 21:49:56.173681+00:00,gpt-4.1,reasoned,digit_to_word,64.0,0-69,64,soixante-quatre,64.0,FINAL: soixante-quatre,soixante-quatre,soixante-quatre,,1,0.5700000000000001,58,8,
2026-03-08 21:49:56.718354+00:00,gpt-4.1,reasoned,digit_to_word,65.0,0-69,65,soixante-cinq,65.0,FINAL: soixante-cinq,soixante-cinq,soixante-cinq,,1,0.544,58,8,
2026-03-08 21:49:57.308885+00:00,gpt-4.1,reasoned,digit_to_word,66.0,0-69,66,soixante-six,66.0,FINAL: soixante-six,soixante-six,soixante-six,,1,0.59,58,7,
2026-03-08 21:49:57.773825+00:00,gpt-4.1,reasoned,digit_to_word,67.0,0-69,67,soixante-sept,67.0,FINAL: soixante-sept,soixante-sept,soixante-sept,,1,0.465,58,8,
2026-03-08 21:49:58.414757+00:00,gpt-4.1,reasoned,digit_to_word,68.0,0-69,68,soixante-huit,68.0,FINAL: soixante-huit,soixante-huit,soixante-huit,,1,0.641,58,8,
2026-03-08 21:49:59.001520+00:00,gpt-4.1,reasoned,digit_to_word,69.0,0-69,69,soixante-neuf,69.0,FINAL: soixante-neuf,soixante-neuf,soixante-neuf,,1,0.587,58,8,
2026-03-08 21:49:59.419335+00:00,gpt-4.1,reasoned,digit_to_word,70.0,70-99,70,soixante-dix,70.0,FINAL: soixante-dix,soixante-dix,soixante-dix,,1,0.418,58,8,
2026-03-08 21:49:59.941601+00:00,gpt-4.1,reasoned,digit_to_word,71.0,70-99,71,soixante et onze,71.0,FINAL: soixante et onze,soixante et onze,soixante et onze,,1,0.522,58,8,
2026-03-08 21:50:00.380776+00:00,gpt-4.1,reasoned,digit_to_word,72.0,70-99,72,soixante-douze,72.0,FINAL: soixante-douze,soixante-douze,soixante-douze,,1,0.439,58,9,
2026-03-08 21:50:00.868056+00:00,gpt-4.1,reasoned,digit_to_word,73.0,70-99,73,soixante-treize,73.0,FINAL: soixante-treize,soixante-treize,soixante-treize,,1,0.487,58,9,
2026-03-08 21:50:01.403112+00:00,gpt-4.1,reasoned,digit_to_word,74.0,70-99,74,soixante-quatorze,74.0,FINAL: soixante-quatorze,soixante-quatorze,soixante-quatorze,,1,0.535,58,9,
2026-03-08 21:50:01.897160+00:00,gpt-4.1,reasoned,digit_to_word,75.0,70-99,75,soixante-quinze,75.0,FINAL: soixante-quinze,soixante-quinze,soixante-quinze,,1,0.494,58,9,
2026-03-08 21:50:02.479608+00:00,gpt-4.1,reasoned,digit_to_word,76.0,70-99,76,soixante-seize,76.0,FINAL: soixante-seize,soixante-seize,soixante-seize,,1,0.582,58,8,
2026-03-08 21:50:03.140532+00:00,gpt-4.1,reasoned,digit_to_word,77.0,70-99,77,soixante-dix-sept,77.0,FINAL: soixante-dix-sept,soixante-dix-sept,soixante-dix-sept,,1,0.66,58,10,
2026-03-08 21:50:03.556311+00:00,gpt-4.1,reasoned,digit_to_word,78.0,70-99,78,soixante-dix-huit,78.0,FINAL: soixante-dix-huit,soixante-dix-huit,soixante-dix-huit,,1,0.41500000000000004,58,10,
2026-03-08 21:50:04.027052+00:00,gpt-4.1,reasoned,digit_to_word,79.0,70-99,79,soixante-dix-neuf,79.0,FINAL: soixante-dix-neuf,soixante-dix-neuf,soixante-dix-neuf,,1,0.47000000000000003,58,10,
2026-03-08 21:50:04.562252+00:00,gpt-4.1,reasoned,digit_to_word,80.0,70-99,80,quatre-vingts,80.0,FINAL: quatre-vingts,quatre-vingts,quatre-vingts,,1,0.535,58,7,
2026-03-08 21:50:05.108159+00:00,gpt-4.1,reasoned,digit_to_word,81.0,70-99,81,quatre-vingt-un,81.0,FINAL: quatre-vingt-un,quatre-vingt-un,quatre-vingt-un,,1,0.546,58,8,
2026-03-08 21:50:05.674877+00:00,gpt-4.1,reasoned,digit_to_word,82.0,70-99,82,quatre-vingt-deux,82.0,FINAL: quatre-vingt-deux,quatre-vingt-deux,quatre-vingt-deux,,1,0.5660000000000001,58,9,
2026-03-08 21:50:06.147164+00:00,gpt-4.1,reasoned,digit_to_word,83.0,70-99,83,quatre-vingt-trois,83.0,FINAL: quatre-vingt-trois,quatre-vingt-trois,quatre-vingt-trois,,1,0.47200000000000003,58,10,
2026-03-08 21:50:06.855734+00:00,gpt-4.1,reasoned,digit_to_word,84.0,70-99,84,quatre-vingt-quatre,84.0,FINAL: quatre-vingt-quatre,quatre-vingt-quatre,quatre-vingt-quatre,,1,0.708,58,9,
2026-03-08 21:50:07.434100+00:00,gpt-4.1,reasoned,digit_to_word,85.0,70-99,85,quatre-vingt-cinq,85.0,FINAL: quatre-vingt-cinq,quatre-vingt-cinq,quatre-vingt-cinq,,1,0.578,58,9,
2026-03-08 21:50:07.849217+00:00,gpt-4.1,reasoned,digit_to_word,86.0,70-99,86,quatre-vingt-six,86.0,FINAL: quatre-vingt-six,quatre-vingt-six,quatre-vingt-six,,1,0.41500000000000004,58,8,
2026-03-08 21:50:08.397409+00:00,gpt-4.1,reasoned,digit_to_word,87.0,70-99,87,quatre-vingt-sept,87.0,FINAL: quatre-vingt-sept,quatre-vingt-sept,quatre-vingt-sept,,1,0.548,58,9,
2026-03-08 21:50:08.866608+00:00,gpt-4.1,reasoned,digit_to_word,88.0,70-99,88,quatre-vingt-huit,88.0,FINAL: quatre-vingt-huit,quatre-vingt-huit,quatre-vingt-huit,,1,0.46900000000000003,58,9,
2026-03-08 21:50:09.357567+00:00,gpt-4.1,reasoned,digit_to_word,89.0,70-99,89,quatre-vingt-neuf,89.0,FINAL: quatre-vingt-neuf,quatre-vingt-neuf,quatre-vingt-neuf,,1,0.491,58,9,
2026-03-08 21:50:09.876214+00:00,gpt-4.1,reasoned,digit_to_word,90.0,70-99,90,quatre-vingt-dix,90.0,FINAL: quatre-vingt-dix,quatre-vingt-dix,quatre-vingt-dix,,1,0.518,58,9,
2026-03-08 21:50:10.407668+00:00,gpt-4.1,reasoned,digit_to_word,91.0,70-99,91,quatre-vingt-onze,91.0,FINAL: quatre-vingt-onze,quatre-vingt-onze,quatre-vingt-onze,,1,0.531,58,9,
2026-03-08 21:50:10.864302+00:00,gpt-4.1,reasoned,digit_to_word,92.0,70-99,92,quatre-vingt-douze,92.0,FINAL: quatre-vingt-douze,quatre-vingt-douze,quatre-vingt-douze,,1,0.456,58,10,
2026-03-08 21:50:11.337940+00:00,gpt-4.1,reasoned,digit_to_word,93.0,70-99,93,quatre-vingt-treize,93.0,FINAL: quatre-vingt-treize,quatre-vingt-treize,quatre-vingt-treize,,1,0.47300000000000003,58,10,
2026-03-08 21:50:11.767250+00:00,gpt-4.1,reasoned,digit_to_word,94.0,70-99,94,quatre-vingt-quatorze,94.0,FINAL: quatre-vingt-quatorze,quatre-vingt-quatorze,quatre-vingt-quatorze,,1,0.429,58,10,
2026-03-08 21:50:12.229683+00:00,gpt-4.1,reasoned,digit_to_word,95.0,70-99,95,quatre-vingt-quinze,95.0,FINAL: quatre-vingt-quinze,quatre-vingt-quinze,quatre-vingt-quinze,,1,0.462,58,10,
2026-03-08 21:50:12.669165+00:00,gpt-4.1,reasoned,digit_to_word,96.0,70-99,96,quatre-vingt-seize,96.0,FINAL: quatre-vingt-seize,quatre-vingt-seize,quatre-vingt-seize,,1,0.439,58,9,
2026-03-08 21:50:13.162356+00:00,gpt-4.1,reasoned,digit_to_word,97.0,70-99,97,quatre-vingt-dix-sept,97.0,FINAL: quatre-vingt-dix-sept,quatre-vingt-dix-sept,quatre-vingt-dix-sept,,1,0.493,58,11,
2026-03-08 21:50:13.622986+00:00,gpt-4.1,reasoned,digit_to_word,98.0,70-99,98,quatre-vingt-dix-huit,98.0,FINAL: quatre-vingt-dix-huit,quatre-vingt-dix-huit,quatre-vingt-dix-huit,,1,0.46,58,11,
2026-03-08 21:50:14.087546+00:00,gpt-4.1,reasoned,digit_to_word,99.0,70-99,99,quatre-vingt-dix-neuf,99.0,FINAL: quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,,1,0.464,58,11,
2026-03-08 21:50:14.740314+00:00,gpt-4.1,reasoned,digit_to_word,100.0,100-199,100,cent,100.0,FINAL: cent,cent,cent,,1,0.653,58,4,
2026-03-08 21:50:15.300823+00:00,gpt-4.1,reasoned,digit_to_word,101.0,100-199,101,cent un,101.0,FINAL: cent un,cent un,cent un,,1,0.56,58,5,
2026-03-08 21:50:15.885374+00:00,gpt-4.1,reasoned,digit_to_word,102.0,100-199,102,cent deux,102.0,FINAL: cent deux,cent deux,cent deux,,1,0.584,58,5,
2026-03-08 21:50:16.313321+00:00,gpt-4.1,reasoned,digit_to_word,103.0,100-199,103,cent trois,103.0,FINAL: cent trois,cent trois,cent trois,,1,0.428,58,5,
2026-03-08 21:50:17.034669+00:00,gpt-4.1,reasoned,digit_to_word,104.0,100-199,104,cent quatre,104.0,FINAL: cent quatre,cent quatre,cent quatre,,1,0.721,58,5,
2026-03-08 21:50:17.492584+00:00,gpt-4.1,reasoned,digit_to_word,105.0,100-199,105,cent cinq,105.0,FINAL: cent cinq,cent cinq,cent cinq,,1,0.458,58,5,
2026-03-08 21:50:17.953685+00:00,gpt-4.1,reasoned,digit_to_word,106.0,100-199,106,cent six,106.0,FINAL: cent six,cent six,cent six,,1,0.461,58,5,
2026-03-08 21:50:18.517810+00:00,gpt-4.1,reasoned,digit_to_word,107.0,100-199,107,cent sept,107.0,FINAL: cent sept,cent sept,cent sept,,1,0.5640000000000001,58,5,
2026-03-08 21:50:18.931850+00:00,gpt-4.1,reasoned,digit_to_word,108.0,100-199,108,cent huit,108.0,FINAL: cent huit,cent huit,cent huit,,1,0.41400000000000003,58,5,
2026-03-08 21:50:19.518451+00:00,gpt-4.1,reasoned,digit_to_word,109.0,100-199,109,cent neuf,109.0,FINAL: cent neuf,cent neuf,cent neuf,,1,0.586,58,5,
2026-03-08 21:50:20.128534+00:00,gpt-4.1,reasoned,digit_to_word,110.0,100-199,110,cent dix,110.0,FINAL: cent dix,cent dix,cent dix,,1,0.61,58,5,
2026-03-08 21:50:20.798400+00:00,gpt-4.1,reasoned,digit_to_word,111.0,100-199,111,cent onze,111.0,FINAL: cent onze,cent onze,cent onze,,1,0.67,58,5,
2026-03-08 21:50:21.313607+00:00,gpt-4.1,reasoned,digit_to_word,112.0,100-199,112,cent douze,112.0,FINAL: cent douze,cent douze,cent douze,,1,0.515,58,6,
2026-03-08 21:50:21.867797+00:00,gpt-4.1,reasoned,digit_to_word,113.0,100-199,113,cent treize,113.0,FINAL: cent treize,cent treize,cent treize,,1,0.554,58,6,
2026-03-08 21:50:22.746532+00:00,gpt-4.1,reasoned,digit_to_word,114.0,100-199,114,cent quatorze,114.0,FINAL: cent quatorze,cent quatorze,cent quatorze,,1,0.878,58,7,
2026-03-08 21:50:23.345971+00:00,gpt-4.1,reasoned,digit_to_word,115.0,100-199,115,cent quinze,115.0,FINAL: cent quinze,cent quinze,cent quinze,,1,0.599,58,5,
2026-03-08 21:50:23.866766+00:00,gpt-4.1,reasoned,digit_to_word,116.0,100-199,116,cent seize,116.0,FINAL: cent seize,cent seize,cent seize,,1,0.521,58,5,
2026-03-08 21:50:24.337732+00:00,gpt-4.1,reasoned,digit_to_word,117.0,100-199,117,cent dix-sept,117.0,FINAL: cent dix-sept,cent dix-sept,cent dix-sept,,1,0.47100000000000003,58,7,
2026-03-08 21:50:25.594714+00:00,gpt-4.1,reasoned,digit_to_word,118.0,100-199,118,cent dix-huit,118.0,FINAL: cent dix-huit,cent dix-huit,cent dix-huit,,1,1.2570000000000001,58,7,
2026-03-08 21:50:26.182351+00:00,gpt-4.1,reasoned,digit_to_word,119.0,100-199,119,cent dix-neuf,119.0,FINAL: cent dix-neuf,cent dix-neuf,cent dix-neuf,,1,0.587,58,7,
2026-03-08 21:50:26.777630+00:00,gpt-4.1,reasoned,digit_to_word,120.0,100-199,120,cent vingt,120.0,FINAL: cent vingt,cent vingt,cent vingt,,1,0.595,58,5,
2026-03-08 21:50:27.246380+00:00,gpt-4.1,reasoned,digit_to_word,121.0,100-199,121,cent vingt et un,121.0,FINAL: cent vingt et un,cent vingt et un,cent vingt et un,,1,0.46900000000000003,58,7,
2026-03-08 21:50:27.725057+00:00,gpt-4.1,reasoned,digit_to_word,122.0,100-199,122,cent vingt-deux,122.0,FINAL: cent vingt-deux,cent vingt-deux,cent vingt-deux,,1,0.47800000000000004,58,7,
2026-03-08 21:50:28.910587+00:00,gpt-4.1,reasoned,digit_to_word,123.0,100-199,123,cent vingt-trois,123.0,FINAL: cent vingt-trois,cent vingt-trois,cent vingt-trois,,1,1.185,58,8,
2026-03-08 21:50:29.401016+00:00,gpt-4.1,reasoned,digit_to_word,124.0,100-199,124,cent vingt-quatre,124.0,FINAL: cent vingt-quatre,cent vingt-quatre,cent vingt-quatre,,1,0.49,58,7,
